Frame,Agent_Type,Agent_ID,X,Y
23,Sheep,18,174.31302660932946,66.95992830776251
23,Sheep,19,172.02879329160726,69.01597140835632
24,Dog,0,160.19502060935588,119.95442053496669
24,Sheep,0,170.0388070096146,63.055319798487695
24,Sheep,1,174.28481791316673,65.28033858743177
24,Sheep,2,167.80714844001315,71.89820810234293
24,Sheep,3,167.15849709852142,68.96902528495048
24,Sheep,4,174.86366341441328,71.4559553516868
24,Sheep,5,176.64095414845335,78.46064762551737
24,Sheep,6,176.84322676711326,68.52359153216788
24,Sheep,7,173.68700181556054,65.5837231556209
24,Sheep,8,174.4627086429233,75.31240571385523
24,Sheep,9,168.8363813056154,63.59541446338833
24,Sheep,10,174.44048192523286,63.01484318592533
24,Sheep,11,167.683280789285,71.01934399604635
24,Sheep,12,165.79480192164132,70.97696657808666
24,Sheep,13,173.54423109819018,72.71827223435552
24,Sheep,14,163.12923293569466,75.23410415317656
24,Sheep,15,168.05724050285508,62.999750892759884
24,Sheep,16,170.56453378813768,75.0845935905658
24,Sheep,17,161.75373818831233,70.83053473175208
24,Sheep,18,173.40714611478774,67.38345941277815
24,Sheep,19,172.3547110354967,68.21213680794378
25,Dog,0,161.00965517319375,118.94132106926716
25,Sheep,0,170.30693017944935,62.189600202407874
25,Sheep,1,174.81536335888856,64.50643643660818
25,Sheep,2,168.2714830712994,71.01254922892922
25,Sheep,3,166.45233752937023,68.28143801851434
25,Sheep,4,175.71257945505303,70.99142676239389
25,Sheep,5,176.31346741345027,77.51579266571827
25,Sheep,6,177.3722852905398,67.78105435763604
25,Sheep,7,172.9408480861175,66.2494953775636
25,Sheep,8,174.16591475893392,74.35746500597848
25,Sheep,9,169.01381723908676,62.66092504142686
25,Sheep,10,174.66152521086482,62.51299689844641
25,Sheep,11,168.23640100829567,70.18624358882775
25,Sheep,12,166.52257445923954,70.29114923686956
25,Sheep,13,174.37777974644834,72.49996345222186
25,Sheep,14,163.72490459461136,74.43087709296697
25,Sheep,15,168.2544705250271,62.13818522150597
25,Sheep,16,170.9699754610964,74.72743119003471
25,Sheep,17,162.6355857236204,70.35900181945206
25,Sheep,18,172.4783774057071,67.75411653440405
25,Sheep,19,172.66987972884885,67.33980028193994
26,Dog,0,161.81979011764545,117.92461984876122
26,Sheep,0,170.60216242275413,61.37019741840185
26,Sheep,1,175.29099689304095,63.731820659672834
26,Sheep,2,168.73023875208878,70.12398774847924
26,Sheep,3,165.84634533374197,67.50615866614449
26,Sheep,4,176.49613525376236,70.38690400029115
26,Sheep,5,176.0073604955916,76.56379634056043
26,Sheep,6,177.80200767718426,66.96971890009237
26,Sheep,7,172.17567559923583,66.87558835283282
